"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47661-12594","P","Jake","Jake McGee","McGee","7.5","4","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135526","P","Adrian","Adrian De Horta","De Horta","0","0","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-135525","P","Adam","Adam Seminaris","Seminaris","0","0","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-135530","P","Brett","Brett de Geus","de Geus","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135528","P","Clayton","Clayton Andrews","Andrews","0","0","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-12675","P","Steve","Steve Cishek","Cishek","2.4","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-57770","P","Alex","Alex Claudio","Claudio","3.5","2","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-65968","P","Silvino","Silvino Bracho","Bracho","0","0","5500","HOU@ARI","ARI","HOU","IL","Elbow","","",""
"47661-80313","P","Keynan","Keynan Middleton","Middleton","5","4","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-80345","P","Reyes","Reyes Moronta","Moronta","6.142857142857143","56","5500","SFG@COL","SFG","COL","IL","Shoulder","","",""
"47661-80344","P","Sam","Sam Gaviglio","Gaviglio","-1.5","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-135647","P","Ryan","Ryan Pepiot","Pepiot","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135650","P","Landon","Landon Knack","Knack","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-135648","P","Bobby","Bobby Miller","Miller","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-84452","P","Caleb","Caleb Ferguson","Ferguson","5.4","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-82430","P","Yoshihisa","Yoshihisa Hirano","Hirano","4.645161290322581","62","5500","LAA@SEA","SEA","LAA","IL","Illness","","",""
"47661-53767","P","Dan","Dan Winkler","Winkler","5.5","2","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-53801","P","James","James Pazos","Pazos","-10","1","5500","SFG@COL","COL","SFG","","","","",""
"47661-119339","P","Tyler","Tyler Ivey","Ivey","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-23086","P","Justin","Justin Grimm","Grimm","-3","1","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-12848","P","Hector","Hector Rondon","Rondon","2.3333333333333335","3","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-80446","P","Drew","Drew Steckenrider","Steckenrider","3.6666666666666665","15","5500","MIA@BAL","MIA","BAL","IL","Triceps","","",""
"47661-80461","P","Ryne","Ryne Harper","Harper","9.75","4","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-119373","P","Tony","Tony Dibrell","Dibrell","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-119375","P","Dedniel","Dedniel Nunez","Nunez","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-16982","P","Ryan","Ryan Tepera","Tepera","6","3","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-16986","P","Alex","Alex Colome","Colome","4.5","4","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-119388","P","Junior","Junior Santos","Santos","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-80478","P","Reymin","Reymin Guduan","Guduan","2.7142857142857144","7","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-119392","P","Josh","Josh Wolf","Wolf","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-80482","P","Randy","Randy Rosario","Rosario","3.8421052631578947","19","5500","KAN@CHC","KAN","CHC","IL","Arm","","",""
"47661-21096","P","Erasmo","Erasmo Ramirez","Ramirez","0","1","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-17002","P","Evan","Evan Marshall","Marshall","7.833333333333333","6","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-82547","P","Thomas","Thomas Hatch","Hatch","13.5","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-119411","P","Joey","Joey Cantillo","Cantillo","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-119413","P","Isaiah","Isaiah Campbell","Campbell","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135798","P","Garrett","Garrett Stallings","Stallings","0","0","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-113268","P","Zac","Zac Grotz","Grotz","0.75","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-119415","P","Juan","Juan Then","Then","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-119414","P","George","George Kirby","Kirby","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-119417","P","Brayan","Brayan Perez","Perez","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-119416","P","Brandon","Brandon Williamson","Williamson","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-135800","P","Matt","Matt Blackham","Blackham","0","0","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-70271","P","Carlos","Carlos Estevez","Estevez","5.166666666666667","6","5500","SFG@COL","COL","SFG","","","","",""
"47661-82564","P","Yency","Yency Almonte","Almonte","11","3","5500","SFG@COL","COL","SFG","","","","",""
"47661-62087","P","Miguel","Miguel Castro","Castro","5","5","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-17037","P","Trevor","Trevor Rosenthal","Rosenthal","5.25","4","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-12943","P","Shelby","Shelby Miller","Miller","5.368421052631579","19","5500","CWS@MIL","MIL","CWS","DTD","Opt out","","",""
"47661-119441","P","Alek","Alek Manoah","Manoah","0","0","5500","TOR@ATL","TOR","ATL","DTD","Undisclosed","","",""
"47661-82579","P","Rogelio","Rogelio Armenteros","Armenteros","18","5","5500","HOU@ARI","HOU","ARI","IL","Elbow","","",""
"47661-119443","P","Kendall","Kendall Williams","Williams","0","0","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-119447","P","Joan","Joan Adon","Adon","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-113302","P","Sam","Sam Selman","Selman","9","2","5500","SFG@COL","SFG","COL","","","","",""
"47661-119446","P","Andry","Andry Lara","Lara","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-119449","P","Jackson","Jackson Rutledge","Rutledge","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-82587","P","Richard","Richard Lovelady","Lovelady","0","1","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-119451","P","Matt","Matt Cronin","Cronin","0","0","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-109217","P","Phillip","Phillip Diehl","Diehl","7","1","5500","SFG@COL","COL","SFG","","","","",""
"47661-82592","P","Dennis","Dennis Santana","Santana","13.333333333333334","3","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-111268","P","Daniel","Daniel Camarena","Camarena","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-17065","P","Blake","Blake Treinen","Treinen","4.25","4","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-82603","P","Mitch","Mitch White","White","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","4.655172413793103","29","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-17094","P","Jake","Jake Diekman","Diekman","7","5","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-82633","P","Michel","Michel Baez","Baez","6.208333333333333","24","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-17100","P","Jeurys","Jeurys Familia","Familia","4.4","5","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-17103","P","Sam","Sam Freeman","Freeman","5","3","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-13010","P","David","David Phelps","Phelps","9.5","4","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-21210","P","Mychal","Mychal Givens","Givens","8","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-13025","P","Pedro","Pedro Baez","Baez","4.6","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-17123","P","Chris","Chris Rusin","Rusin","10","1","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-53990","P","Shawn","Shawn Armstrong","Armstrong","7","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-62196","P","Roberto","Roberto Osuna","Osuna","4.75","4","5500","HOU@ARI","HOU","ARI","IL","Elbow","","",""
"47661-84727","P","Drew","Drew Smith","Smith","5","4","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-84731","P","Evan","Evan Phillips","Phillips","7.666666666666667","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-13078","P","Brad","Brad Brach","Brach","4.6440677966101696","59","5500","NYM@WAS","NYM","WAS","IL","Not injury related","","",""
"47661-13118","P","Justin","Justin Wilson","Wilson","3.2","5","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-82751","P","Joe","Joe Palumbo","Palumbo","6.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-70482","P","J.B.","J.B. Wendelken","Wendelken","6","4","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-68465","P","Yoan","Yoan Lopez","Lopez","3.25","4","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-15222","P","Wilmer","Wilmer Font","Font","3.5","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-15225","P","Liam","Liam Hendriks","Hendriks","7.75","4","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-68474","P","Josh","Josh Hader","Hader","6","2","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-13183","P","Dellin","Dellin Betances","Betances","1","4","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-13192","P","Tony","Tony Watson","Watson","5.5","2","5500","SFG@COL","SFG","COL","","","","",""
"47661-68503","P","Ty","Ty Buttrey","Buttrey","1.5","4","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-68507","P","Duane","Duane Underwood Jr.","Underwood Jr.","4.666666666666667","3","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-13213","P","Tim","Tim Collins","Collins","3.2222222222222223","9","5500","SFG@COL","COL","SFG","DTD","Opt out","","",""
"47661-80801","P","Hoby","Hoby Milner","Milner","2","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-39843","P","Burch","Burch Smith","Smith","10","3","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-52143","P","Hunter","Hunter Harvey","Harvey","7.857142857142857","7","5500","MIA@BAL","BAL","MIA","IL","Elbow","","",""
"47661-52146","P","Carl","Carl Edwards Jr.","Edwards Jr.","4.666666666666667","3","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-68530","P","Jarlin","Jarlin Garcia","Garcia","4.566037735849057","53","5500","SFG@COL","SFG","COL","IL","Undisclosed","","",""
"47661-52148","P","Pierce","Pierce Johnson","Johnson","8","3","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-70585","P","Richard","Richard Bleier","Bleier","10.5","2","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-68541","P","Taylor","Taylor Williams","Williams","6","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-68542","P","Robert","Robert Gsellman","Gsellman","5.461538461538462","52","5500","NYM@WAS","NYM","WAS","IL","Triceps","","",""
"47661-68545","P","Stephen","Stephen Tarpley","Tarpley","5.5","2","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-68548","P","Edwin","Edwin Diaz","Diaz","5.5","4","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-68552","P","Sam","Sam Coonrod","Coonrod","2","4","5500","SFG@COL","SFG","COL","IL","Lat","","",""
"47661-5069","P","Craig","Craig Stammen","Stammen","4.25","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-68556","P","Dillon","Dillon Tate","Tate","4.875","16","5500","MIA@BAL","BAL","MIA","IL","Forearm","","",""
"47661-80849","P","Adam","Adam Kolarek","Kolarek","7.75","4","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-13271","P","Will","Will Smith","Smith","7.301587301587301","63","5500","TOR@ATL","ATL","TOR","IL","Not injury related","","",""
"47661-80856","P","Luke","Luke Farrell","Farrell","3.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-52192","P","Luke","Luke Jackson","Jackson","6.6","5","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-52196","P","A.J.","A.J. Cole","Cole","6","3","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-70629","P","Jacob","Jacob Barnes","Barnes","4","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-15336","P","Kelvin","Kelvin Herrera","Herrera","2","2","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-64488","P","Colin","Colin Rea","Rea","0","0","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-82923","P","Luke","Luke Bard","Bard","6","1","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-82922","P","Tyler","Tyler Kinley","Kinley","6.25","4","5500","SFG@COL","COL","SFG","","","","",""
"47661-82924","P","Tim","Tim Hill","Hill","2.75","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-68591","P","Anderson","Anderson Espinoza","Espinoza","0","0","5500","LOS@SDP","SDP","LOS","IL","Elbow","","",""
"47661-68590","P","Javy","Javy Guerra","Guerra","2","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-68592","P","Francis","Francis Martes","Martes","0","0","5500","HOU@ARI","HOU","ARI","NA","Suspension","","",""
"47661-82975","P","Yefry","Yefry Ramirez","Ramirez","7.230769230769231","13","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-82974","P","Tanner","Tanner Rainey","Rainey","7","5","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-82976","P","Corey","Corey Oswalt","Oswalt","6","1","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-68661","P","Joe","Joe Biagini","Biagini","2","1","5500","HOU@ARI","HOU","ARI","IL","Shoulder","","",""
"47661-82997","P","Gerson","Gerson Bautista","Bautista","1.875","8","5500","LAA@SEA","SEA","LAA","IL","Elbow","","",""
"47661-82999","P","Scott","Scott Barlow","Barlow","5.833333333333333","6","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-68662","P","Luis","Luis Perdomo","Perdomo","6","3","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-82998","P","Lou","Lou Trivino","Trivino","4","3","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-11325","P","Sean","Sean Doolittle","Doolittle","2","2","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-21565","P","Ryan","Ryan Buchter","Buchter","5.8","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-11333","P","Craig","Craig Kimbrel","Kimbrel","-4","2","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-13383","P","Neil","Neil Ramirez","Ramirez","4.636363636363637","22","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-23626","P","Will","Will Harris","Harris","3.5","2","5500","NYM@WAS","WAS","NYM","IL","Groin","","",""
"47661-13404","P","Anthony","Anthony Bass","Bass","4.75","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-5230","P","Joe","Joe Smith","Smith","4.714285714285714","28","5500","HOU@ARI","HOU","ARI","DTD","Personal","","",""
"47661-83054","P","Justin","Justin Anderson","Anderson","4.666666666666667","54","5500","LAA@SEA","LAA","SEA","IL","Elbow","","",""
"47661-85107","P","James","James Norwood","Norwood","-1.3333333333333333","3","5500","KAN@CHC","CHC","KAN","IL","Shoulder","","",""
"47661-83072","P","Trevor","Trevor Oaks","Oaks","0","0","5500","SFG@COL","SFG","COL","","","","",""
"47661-54403","P","Trevor","Trevor Gott","Gott","3","3","5500","SFG@COL","SFG","COL","","","","",""
"47661-38036","P","T.J.","T.J. McFarland","McFarland","2.25","4","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-81044","P","Austin","Austin Adams","Adams","7.5","30","5500","LAA@SEA","SEA","LAA","IL","Knee","","",""
"47661-38041","P","Ryan","Ryan Pressly","Pressly","2","1","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-13479","P","Joe","Joe Kelly","Kelly","4.4","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-83116","P","Wander","Wander Suero","Suero","4.935897435897436","78","5500","NYM@WAS","WAS","NYM","IL","Undisclosed","","",""
"47661-38067","P","Matt","Matt Magill","Magill","6","3","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-13495","P","Rafael","Rafael Dolis","Dolis","3.75","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-13512","P","Rex","Rex Brothers","Brothers","6.5","2","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-83145","P","Jose","Jose Castillo","Castillo","8","1","5500","LOS@SDP","SDP","LOS","IL","Lat","","",""
"47661-83147","P","Brad","Brad Wieck","Wieck","3","1","5500","KAN@CHC","CHC","KAN","IL","Hamstring","","",""
"47661-83146","P","Walker","Walker Lockett","Lockett","6.555555555555555","9","5500","NYM@WAS","NYM","WAS","IL","Back","","",""
"47661-60627","P","Touki","Touki Toussaint","Toussaint","17.5","2","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-38106","P","Kirby","Kirby Yates","Yates","3.25","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-13534","P","Javy","Javy Guerra","Guerra","7","2","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-83172","P","Jonathan","Jonathan Hernandez","Hernandez","11.25","4","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-38122","P","Jake","Jake Petricka","Petricka","4","6","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-136424","P","Jake","Jake Brentz","Brentz","0","0","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-83181","P","Heath","Heath Fillmyer","Fillmyer","4.333333333333333","12","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-79084","P","Tanner","Tanner Scott","Scott","6.666666666666667","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-70897","P","Edubray","Edubray Ramos","Ramos","2.85","20","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-79088","P","Travis","Travis Lakins","Lakins","12.666666666666666","3","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-5362","P","Darren","Darren O'Day","O'Day","6.666666666666667","3","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-5370","P","Daniel","Daniel Bard","Bard","8","4","5500","SFG@COL","COL","SFG","","","","",""
"47661-38144","P","Shane","Shane Greene","Greene","4.5","4","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-85255","P","Shaun","Shaun Anderson","Anderson","5.666666666666667","6","5500","SFG@COL","SFG","COL","","","","",""
"47661-85265","P","Taylor","Taylor Widener","Widener","7","2","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-115993","P","Taylor","Taylor Guilbeau","Guilbeau","0","1","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-85275","P","Cody","Cody Carroll","Carroll","-7","2","5500","MIA@BAL","BAL","MIA","","","","",""
"47661-85282","P","Brett","Brett Kennedy","Kennedy","0","0","5500","LOS@SDP","SDP","LOS","DTD","Lat","","",""
"47661-79142","P","Foster","Foster Griffin","Griffin","14","1","5500","KAN@CHC","KAN","CHC","IL","Forearm","","",""
"47661-85286","P","Ian","Ian Gibaut","Gibaut","3.6","5","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-85288","P","Brusdar","Brusdar Graterol","Graterol","3.5","6","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-38191","P","Hansel","Hansel Robles","Robles","-1","4","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-79150","P","Josh","Josh Staumont","Staumont","7.8","5","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-21846","P","Chris","Chris Devenski","Devenski","4.5","2","5500","HOU@ARI","HOU","ARI","IL","Arm","","",""
"47661-118106","P","Victor","Victor Gonzalez","Gonzalez","3","1","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-79197","P","Chance","Chance Adams","Adams","6.076923076923077","13","5500","KAN@CHC","KAN","CHC","IL","Undisclosed","","",""
"47661-38240","P","Rafael","Rafael Montero","Montero","8.045454545454545","22","5500","TEX@OAK","TEX","OAK","IL","Elbow","","",""
"47661-118123","P","Blake","Blake Taylor","Taylor","11","5","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-38251","P","Hunter","Hunter Strickland","Strickland","1.3333333333333333","3","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-79221","P","Franklyn","Franklyn Kilome","Kilome","21","1","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-79227","P","Adrian","Adrian Morejon","Morejon","4.8","5","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-71034","P","Seth","Seth Lugo","Lugo","7.5","4","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-79235","P","Nick","Nick Neidert","Neidert","7","1","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-79239","P","Andrew","Andrew Suarez","Suarez","5.428571428571429","21","5500","SFG@COL","SFG","COL","","","","",""
"47661-62871","P","Junior","Junior Guerra","Guerra","4.25","4","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-79259","P","Jake","Jake Faria","Faria","4.4375","16","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-38303","P","Andrew","Andrew Chafin","Chafin","2.4","5","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-38304","P","Archie","Archie Bradley","Bradley","11.666666666666666","3","5500","HOU@ARI","ARI","HOU","","","","",""
"47661-38306","P","Adam","Adam Conley","Conley","3.683333333333333","60","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-101795","P","James","James Bourque","Bourque","2","2","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-118179","P","Philip","Philip Pfeifer","Pfeifer","0","0","5500","TOR@ATL","ATL","TOR","IL","Elbow","","",""
"47661-79266","P","Brett","Brett Martin","Martin","4","1","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-118183","P","Nivaldo","Nivaldo Rodriguez","Rodriguez","7","2","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-118185","P","Matt","Matt Foster","Foster","13.5","2","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-118184","P","Enoli","Enoli Paredes","Paredes","3.25","4","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-101803","P","Jacob","Jacob Webb","Webb","5.277777777777778","36","5500","TOR@ATL","ATL","TOR","IL","Shoulder","","",""
"47661-118186","P","Jimmy","Jimmy Lambert","Lambert","6","2","5500","CWS@MIL","CWS","MIL","IL","Forearm","","","0"
"47661-118190","P","Ashton","Ashton Goudeau","Goudeau","0","0","5500","SFG@COL","COL","SFG","","","","",""
"47661-101810","P","Justin","Justin Steele","Steele","0","0","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-101815","P","Jimmy","Jimmy Herget","Herget","1.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-101816","P","Bryan","Bryan Abreu","Abreu","4.666666666666667","3","5500","HOU@ARI","HOU","ARI","","","","",""
"47661-101819","P","Jose","Jose Suarez","Suarez","14.68421052631579","19","5500","LAA@SEA","LAA","SEA","IL","Undisclosed","","",""
"47661-101822","P","Josh","Josh Sborz","Sborz","3.4285714285714284","7","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-101824","P","Kyle","Kyle Keller","Keller","2","2","5500","LAA@SEA","LAA","SEA","","","","",""
"47661-101826","P","Jordan","Jordan Holloway","Holloway","1","1","5500","MIA@BAL","MIA","BAL","IL","Undisclosed","","",""
"47661-101834","P","Joe","Joe Harvey","Harvey","4.5","18","5500","SFG@COL","COL","SFG","","","","",""
"47661-118221","P","J.P.","J.P. Feyereisen","Feyereisen","3","1","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-101847","P","Yennsy","Yennsy Diaz","Diaz","-4","1","5500","TOR@ATL","TOR","ATL","IL","Lat","","",""
"47661-101846","P","Erik","Erik Swanson","Swanson","9","1","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-101851","P","Brock","Brock Burke","Burke","11.333333333333334","6","5500","TEX@OAK","TEX","OAK","IL","Shoulder","","",""
"47661-5599","P","Trevor","Trevor Cahill","Cahill","10.052631578947368","38","5500","SFG@COL","SFG","COL","DTD","Finger","","",""
"47661-116194","P","Eric","Eric Yardley","Yardley","4.25","4","5500","CWS@MIL","MIL","CWS","","","","",""
"47661-85489","P","Jimmy","Jimmy Cordero","Cordero","2.6","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-95737","P","Ian","Ian Hamilton","Hamilton","3","1","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-52733","P","Scott","Scott Alexander","Alexander","7.666666666666667","3","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-85517","P","Trey","Trey Wingenter","Wingenter","5.470588235294118","51","5500","LOS@SDP","SDP","LOS","IL","Elbow","","",""
"47661-95756","P","Rowan","Rowan Wick","Wick","4.25","4","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-13838","P","Justin","Justin Miller","Miller","3.823529411764706","17","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-101904","P","Jordan","Jordan Romano","Romano","9","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-101909","P","Travis","Travis Bergen","Bergen","4.238095238095238","21","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-71190","P","Jose","Jose Leclerc","Leclerc","6","2","5500","TEX@OAK","TEX","OAK","IL","Shoulder","","",""
"47661-101913","P","Brandon","Brandon Brennan","Brennan","1","1","5500","LAA@SEA","SEA","LAA","IL","Oblique","","",""
"47661-5658","P","Joakim","Joakim Soria","Soria","9","4","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-85530","P","Jacob","Jacob Nix","Nix","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47661-95773","P","Austen","Austen Williams","Williams","-7","2","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-95774","P","Jeff","Jeff Brigham","Brigham","0","1","5500","MIA@BAL","MIA","BAL","","","","",""
"47661-5673","P","Jesse","Jesse Chavez","Chavez","2.8","5","5500","TEX@OAK","TEX","OAK","","","","",""
"47661-71218","P","Dylan","Dylan Floro","Floro","5.2","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47661-85582","P","Chad","Chad Sobotka","Sobotka","4.40625","32","5500","TOR@ATL","ATL","TOR","","","","",""
"47661-85592","P","Daniel","Daniel Zamora","Zamora","2.0588235294117645","17","5500","NYM@WAS","NYM","WAS","","","","",""
"47661-85594","P","Jake","Jake Newberry","Newberry","6.333333333333333","3","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-81507","P","Aaron","Aaron Bummer","Bummer","9.4","5","5500","CWS@MIL","CWS","MIL","","","","","0"
"47661-118381","P","Kyle","Kyle Finnegan","Finnegan","3","1","5500","NYM@WAS","WAS","NYM","","","","",""
"47661-5743","P","Yusmeiro","Yusmeiro Petit","Petit","4.833333333333333","6","5500","TEX@OAK","OAK","TEX","","","","",""
"47661-118393","P","Stephen","Stephen Woods Jr.","Woods Jr.","0","0","5500","KAN@CHC","KAN","CHC","","","","",""
"47661-52857","P","Kyle","Kyle Ryan","Ryan","1.5","4","5500","KAN@CHC","CHC","KAN","","","","",""
"47661-118395","P","Dany","Dany Jimenez","Jimenez","2","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47661-118394","P","Yohan","Yohan Ramirez","Ramirez","13","3","5500","LAA@SEA","SEA","LAA","","","","",""
"47661-52865","P","Corey","Corey Knebel","Knebel","4.25","4","5500","CWS@MIL","MIL","CWS","","","","",""
