"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47571-13638","3B","Wilmer","Wilmer Flores","Flores","9.066666497124565","9","3000","SFG@COL","SFG","COL","","","","","6"
"47571-101811","OF","Sam","Sam Hilliard","Hilliard","8.680000305175781","5","3000","SFG@COL","COL","SFG","","","","","0"
"47571-13929","3B","Manny","Manny Machado","Machado","12.19000015258789","10","3000","LOS@SDP","SDP","LOS","","","","","3"
"47571-82563","2B","Garrett","Garrett Hampson","Hampson","5.6200000762939455","5","3000","SFG@COL","COL","SFG","","","","","0"
"47571-12961","SS","Brandon","Brandon Crawford","Crawford","3.7333331637912326","9","3000","SFG@COL","SFG","COL","","","","","7"
"47571-12970","OF","A.J.","A.J. Pollock","Pollock","11.600000381469727","8","3000","LOS@SDP","LOS","SDP","","","","","5"
"47571-14000","1B","Darin","Darin Ruf","Ruf","7.7000002179827005","7","3000","SFG@COL","SFG","COL","","","","","0"
"47571-12985","OF","Avisail","Avisail Garcia","Garcia","9.15999984741211","5","3000","CWS@MIL","MIL","CWS","","","","","4"
"47571-80838","1B","Luke","Luke Voit","Voit","12.114286150251116","7","3000","PHI@NYY","NYY","PHI","","","","","0"
"47571-68588","SS","Gleyber","Gleyber Torres","Torres","5.800000190734863","8","3000","PHI@NYY","NYY","PHI","","","","","0"
"47571-5104","1B","Pablo","Pablo Sandoval","Sandoval","2.0555555555555554","9","3000","SFG@COL","SFG","COL","","","","","0"
"47571-5562","1B","Edwin","Edwin Encarnacion","Encarnacion","6.2000002179827005","7","2900","CWS@MIL","CWS","MIL","","","","","0"
"47571-13792","2B","Kike","Kike Hernandez","Hernandez","9.122222052680122","9","2900","LOS@SDP","LOS","SDP","","","","","0"
"47571-82551","2B","Shed","Shed Long Jr.","Long Jr.","10.2","10","2900","OAK@SEA","SEA","OAK","","","","","2"
"47571-17097","OF","Brandon","Brandon Nimmo","Nimmo","11.09000015258789","10","2900","NYM@ATL","NYM","ATL","","","","","1"
"47571-17139","C","J.T.","J.T. Realmuto","Realmuto","9.566666920979818","3","2900","PHI@NYY","PHI","NYY","","","","","4"
"47571-12113","3B","Josh","Josh Donaldson","Donaldson","7.5428570338657925","7","2900","PIT@MIN","MIN","PIT","DTD","Calf","","","0"
"47571-13378","2B","Leury","Leury Garcia","Garcia","10.537500381469727","8","2800","CWS@MIL","CWS","MIL","","","","","7"
"47571-135310","C","Chadwick","Chadwick Tromp","Tromp","13.699999491373697","3","2800","SFG@COL","SFG","COL","","","","","8"
"47571-60642","OF","Michael","Michael Conforto","Conforto","8.90999984741211","10","2800","NYM@ATL","NYM","ATL","","","","","4"
"47571-60672","SS","Tim","Tim Anderson","Anderson","11.414285932268415","7","2800","CWS@MIL","CWS","MIL","IL","Groin","","","0"
"47571-16945","C","Gary","Gary Sanchez","Sanchez","3.557142802647182","7","2800","PHI@NYY","NYY","PHI","","","","","7"
"47571-112379","OF","Tim","Tim Lopes","Lopes","9.277777777777779","9","2800","OAK@SEA","SEA","OAK","","","","","0"
"47571-17171","C","James","James McCann","McCann","19.766666412353516","3","2800","CWS@MIL","CWS","MIL","","","","","6"
"47571-68525","OF","J.D.","J.D. Davis","Davis","10.088889227973091","9","2800","NYM@ATL","NYM","ATL","","","","","0"
"47571-52178","3B","Maikel","Maikel Franco","Franco","9.730000305175782","10","2800","KAN@CHC","KAN","CHC","","","","","6"
"47571-79847","1B","Jose","Jose Osuna","Osuna","8.240000152587891","5","2800","PIT@MIN","PIT","MIN","","","","","4"
"47571-11443","1B","Justin","Justin Smoak","Smoak","7.183333079020183","6","2700","CWS@MIL","MIL","CWS","","","","","6"
"47571-13501","OF","Chris","Chris Owings","Owings","5.683333079020183","6","2700","SFG@COL","COL","SFG","","","","","8"
"47571-83164","OF","Jake","Jake Cave","Cave","13.600000381469727","4","2700","PIT@MIN","MIN","PIT","","","","","7"
"47571-85307","3B","Jeff","Jeff McNeil","McNeil","9.009999847412109","10","2700","NYM@ATL","NYM","ATL","","","","","2"
"47571-13864","OF","Joc","Joc Pederson","Pederson","7.5","7","2700","LOS@SDP","LOS","SDP","","","","","1"
"47571-13894","OF","Aaron","Aaron Hicks","Hicks","7.942856924874442","7","2700","PHI@NYY","NYY","PHI","","","","","3"
"47571-12931","OF","Wil","Wil Myers","Myers","12.8","10","2700","LOS@SDP","SDP","LOS","","","","","6"
"47571-13262","2B","Jurickson","Jurickson Profar","Profar","8.277777777777779","9","2700","LOS@SDP","SDP","LOS","","","","","9"
"47571-13266","C","Salvador","Salvador Perez","Perez","8.109999847412109","10","2700","KAN@CHC","KAN","CHC","","","","","4"
"47571-5390","2B","Robinson","Robinson Cano","Cano","8.680000305175781","10","2600","NYM@ATL","NYM","ATL","","","","","5"
"47571-12593","3B","Eric","Eric Sogard","Sogard","8.266666412353516","6","2600","CWS@MIL","MIL","CWS","","","","","0"
"47571-5434","1B","Ryan","Ryan Braun","Braun","5.5","4","2600","CWS@MIL","MIL","CWS","IL","Finger","","","0"
"47571-38249","OF","Steven","Steven Souza Jr.","Souza Jr.","10.466666539510092","3","2600","KAN@CHC","CHC","KAN","","","","","0"
"47571-38252","OF","Stephen","Stephen Piscotty","Piscotty","5.566666920979817","6","2600","OAK@SEA","OAK","SEA","","","","","8"
"47571-13694","OF","Marwin","Marwin Gonzalez","Gonzalez","7.616666793823242","6","2600","PIT@MIN","MIN","PIT","","","","","6"
"47571-16964","OF","Yoenis","Yoenis Cespedes","Cespedes","8.574999809265137","8","2600","NYM@ATL","NYM","ATL","DTD","Opt out","","","0"
"47571-70435","OF","Ben","Ben Gamel","Gamel","11.050000190734863","4","2600","CWS@MIL","MIL","CWS","","","","","9"
"47571-13099","C","Travis","Travis d'Arnaud","d'Arnaud","17.066666920979817","3","2600","NYM@ATL","ATL","NYM","","","","","6"
"47571-52164","SS","Adalberto","Adalberto Mondesi","Mondesi","5.779999923706055","10","2600","KAN@CHC","KAN","CHC","","","","","8"
"47571-17382","OF","Gregory","Gregory Polanco","Polanco","3.7400001525878905","5","2600","PIT@MIN","PIT","MIN","","","","","0"
"47571-54307","C","Elias","Elias Diaz","Diaz","5.457425863435953","101","2500","SFG@COL","COL","SFG","","","","","0"
"47571-38955","OF","Joey","Joey Rickard","Rickard","5.099999820484834","68","2500","SFG@COL","SFG","COL","","","","","0"
"47571-11311","C","Drew","Drew Butera","Butera","3.25","2","2500","SFG@COL","COL","SFG","","","","","0"
"47571-13368","OF","Billy","Billy Hamilton","Hamilton","5.652941279050682","119","2500","SFG@COL","SFG","COL","","","","","0"
"47571-135287","2B","Bret","Bret Boswell","Boswell","0","0","2500","SFG@COL","COL","SFG","","","","","0"
"47571-135288","SS","Alan","Alan Trejo","Trejo","0","0","2500","SFG@COL","COL","SFG","","","","","0"
"47571-116888","OF","Jaylin","Jaylin Davis","Davis","6.224999904632568","4","2500","SFG@COL","SFG","COL","","","","","0"
"47571-60635","OF","Raimel","Raimel Tapia","Tapia","3.779999923706055","5","2500","SFG@COL","COL","SFG","","","","","0"
"47571-83183","SS","Eric","Eric Stamets","Stamets","2.91999994913737","15","2500","SFG@COL","COL","SFG","","","","","0"
"47571-38127","C","Tony","Tony Wolters","Wolters","4.783333460489909","6","2500","SFG@COL","COL","SFG","","","","","9"
"47571-83196","SS","Chris","Chris Rabago","Rabago","0","0","2500","SFG@COL","COL","SFG","","","","","0"
"47571-85246","1B","Josh","Josh Fuentes","Fuentes","5.212499936421712","24","2500","SFG@COL","COL","SFG","","","","","0"
"47571-136504","C","Patrick","Patrick Bailey","Bailey","0","0","2500","SFG@COL","SFG","COL","","","","","0"
"47571-79181","2B","Mauricio","Mauricio Dubon","Dubon","4.699999809265137","8","2500","SFG@COL","SFG","COL","","","","","0"
"47571-5456","OF","Andrew","Andrew McCutchen","McCutchen","0","2","2500","PHI@NYY","PHI","NYY","","","","","1"
"47571-101753","3B","Dylan","Dylan Moore","Moore","12.45999984741211","5","2500","OAK@SEA","SEA","OAK","","","","","0"
"47571-79230","OF","Bryan","Bryan Reynolds","Reynolds","5.399999830457899","9","2500","PIT@MIN","PIT","MIN","","","","","5"
"47571-79238","OF","Steven","Steven Duggar","Duggar","3.133333206176758","3","2500","SFG@COL","SFG","COL","","","","","9"
"47571-79240","C","Aramis","Aramis Garcia","Garcia","4.694444444444445","18","2500","SFG@COL","SFG","COL","IL","Hip","","","0"
"47571-38326","OF","Nomar","Nomar Mazara","Mazara","10.179310765759698","116","2500","CWS@MIL","CWS","MIL","","","","","0"
"47571-101827","2B","Luis","Luis Arraez","Arraez","5.887499809265137","8","2500","PIT@MIN","MIN","PIT","","","","","2"
"47571-73159","OF","Mitch","Mitch Haniger","Haniger","11.590476384238592","63","2500","OAK@SEA","SEA","OAK","IL","Back","","","0"
"47571-101853","OF","Joe","Joe McCarthy","McCarthy","0","4","2500","SFG@COL","SFG","COL","","","","","0"
"47571-13854","OF","Robbie","Robbie Grossman","Grossman","7.75","8","2500","OAK@SEA","OAK","SEA","","","","","0"
"47571-12925","2B","Jason","Jason Kipnis","Kipnis","12.350000381469727","4","2500","KAN@CHC","CHC","KAN","","","","","0"
"47571-119427","1B","Logan","Logan Wyatt","Wyatt","0","0","2500","SFG@COL","SFG","COL","","","","","0"
"47571-119429","3B","Luis","Luis Toribio","Toribio","0","0","2500","SFG@COL","SFG","COL","","","","","0"
"47571-119428","SS","Will","Will Wilson","Wilson","0","0","2500","SFG@COL","SFG","COL","","","","","0"
"47571-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","6.66644287109375","149","2500","SFG@COL","SFG","COL","","","","","0"
"47571-112337","3B","Zach","Zach Green","Green","2.7125000953674316","8","2500","SFG@COL","SFG","COL","","","","","0"
"47571-14038","OF","Khris","Khris Davis","Davis","2.0333333015441895","6","2500","OAK@SEA","OAK","SEA","","","","","7"
"47571-81622","C","Mitch","Mitch Garver","Garver","6.733333587646484","6","2500","PIT@MIN","MIN","PIT","","","","","1"
"47571-13054","C","Rob","Rob Brantly","Brantly","0","1","2500","SFG@COL","SFG","COL","","","","","0"
"47571-5948","OF","Brett","Brett Gardner","Gardner","5.700000127156575","6","2500","PHI@NYY","NYY","PHI","","","","","8"
"47571-68478","2B","Chad","Chad Pinder","Pinder","7.800000190734863","4","2500","OAK@SEA","OAK","SEA","","","","","6"
"47571-13188","3B","Jean","Jean Segura","Segura","4.066666603088379","3","2500","PHI@NYY","PHI","NYY","","","","","6"
"47571-68533","OF","Brett","Brett Phillips","Phillips","8.457142966134208","7","2500","KAN@CHC","KAN","CHC","","","","","9"
"47571-52162","OF","Hunter","Hunter Dozier","Dozier","11.071942446043165","139","2500","KAN@CHC","KAN","CHC","IL","Illness","","","0"
"47571-52170","OF","Dominic","Dominic Smith","Smith","9.54000015258789","5","2500","NYM@ATL","NYM","ATL","","","","","7"
"47571-68589","SS","Amed","Amed Rosario","Rosario","7.6444447835286455","9","2500","NYM@ATL","NYM","ATL","","","","","9"
"47571-13303","C","Yasmani","Yasmani Grandal","Grandal","10.442856924874443","7","2500","CWS@MIL","CWS","MIL","","","","","4"
"47571-81980","3B","Phillip","Phillip Evans","Evans","8.200000127156576","6","2400","PIT@MIN","PIT","MIN","","","","","6"
"47571-39086","OF","Byron","Byron Buxton","Buxton","1.9399999618530273","5","2400","PIT@MIN","MIN","PIT","","","","","8"
"47571-118210","SS","Jake","Jake Cronenworth","Cronenworth","10.774999618530273","4","2400","LOS@SDP","SDP","LOS","","","","","5"
"47571-13799","1B","Matt","Matt Adams","Adams","7.949999809265137","8","2400","NYM@ATL","ATL","NYM","","","","","5"
"47571-79401","C","Will","Will Smith","Smith","6.783333460489909","6","2400","LOS@SDP","LOS","SDP","","","","","9"
"47571-80457","OF","Adam","Adam Engel","Engel","9.32857186453683","7","2400","CWS@MIL","CWS","MIL","","","","","8"
"47571-13900","3B","Jedd","Jedd Gyorko","Gyorko","3","4","2400","CWS@MIL","MIL","CWS","","","","","5"
"47571-38561","2B","Chris","Chris Taylor","Taylor","7.769999694824219","10","2400","LOS@SDP","LOS","SDP","","","","","7"
"47571-82637","1B","Evan","Evan White","White","5.8900001525878904","10","2400","OAK@SEA","SEA","OAK","","","","","7"
"47571-5857","OF","Jay","Jay Bruce","Bruce","10.75","2","2400","PHI@NYY","PHI","NYY","","","","","7"
"47571-12123","C","Wilson","Wilson Ramos","Ramos","3.799999952316284","8","2400","NYM@ATL","NYM","ATL","","","","","6"
"47571-102301","2B","Nico","Nico Hoerner","Hoerner","7.9375","8","2400","KAN@CHC","CHC","KAN","","","","","8"
"47571-70898","2B","Adam","Adam Frazier","Frazier","5.822222391764323","9","2300","PIT@MIN","PIT","MIN","","","","","0"
"47571-79141","1B","Ryan","Ryan O'Hearn","O'Hearn","8.483333587646484","6","2300","KAN@CHC","KAN","CHC","","","","","3"
"47571-79195","3B","Miguel","Miguel Andujar","Andujar","2.066666603088379","3","2300","PHI@NYY","NYY","PHI","","","","","0"
"47571-79219","SS","Cole","Cole Tucker","Tucker","4.066666603088379","6","2300","PIT@MIN","PIT","MIN","","","","","1"
"47571-79218","SS","Kevin","Kevin Newman","Newman","6.657142639160156","7","2300","PIT@MIN","PIT","MIN","","","","","2"
"47571-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","1.5","8","2300","KAN@CHC","CHC","KAN","","","","","0"
"47571-38282","1B","Daniel","Daniel Vogelbach","Vogelbach","2.5833333333333335","6","2300","OAK@SEA","SEA","OAK","","","","","6"
"47571-101821","3B","Edwin","Edwin Rios","Rios","8.933333079020182","6","2300","LOS@SDP","LOS","SDP","","","","","0"
"47571-101820","1B","Matt","Matt Beaty","Beaty","7.233333587646484","3","2300","LOS@SDP","LOS","SDP","","","","","8"
"47571-82626","OF","Adam","Adam Haseley","Haseley","13.949999809265137","2","2300","PHI@NYY","PHI","NYY","","","","","9"
"47571-82824","1B","Mike","Mike Ford","Ford","6.349999904632568","2","2300","PHI@NYY","NYY","PHI","","","","","5"
"47571-38842","OF","Mallex","Mallex Smith","Smith","5.233333269755046","6","2300","OAK@SEA","SEA","OAK","","","","","9"
"47571-80848","C","Victor","Victor Caratini","Caratini","4.885714394705636","7","2300","KAN@CHC","CHC","KAN","","","","","0"
"47571-5122","C","Alex","Alex Avila","Avila","13.466667175292969","3","2200","PIT@MIN","MIN","PIT","","","","","0"
"47571-5263","OF","Nick","Nick Markakis","Markakis","9.424137510102371","116","2200","NYM@ATL","ATL","NYM","DTD","Personal","","","0"
"47571-13520","2B","Phil","Phil Gosselin","Gosselin","28.049999237060547","2","2200","PHI@NYY","PHI","NYY","","","","","0"
"47571-79074","3B","Austin","Austin Riley","Riley","5.487500190734863","8","2200","NYM@ATL","ATL","NYM","","","","","0"
"47571-79113","C","Francisco","Francisco Mejia","Mejia","3.075000047683716","8","2200","LOS@SDP","SDP","LOS","","","","","0"
"47571-13691","OF","Ender","Ender Inciarte","Inciarte","5.979999923706055","10","2200","NYM@ATL","ATL","NYM","","","","","9"
"47571-21890","SS","Orlando","Orlando Arcia","Arcia","4.75","6","2200","CWS@MIL","MIL","CWS","","","","","8"
"47571-101841","OF","Edward","Edward Olivares","Olivares","5.733333587646484","6","2200","LOS@SDP","SDP","LOS","","","","","0"
"47571-101842","1B","Ty","Ty France","France","5.766666412353516","6","2200","LOS@SDP","SDP","LOS","","","","","0"
"47571-71217","C","Omar","Omar Narvaez","Narvaez","6.183333079020183","6","2200","CWS@MIL","MIL","CWS","","","","","0"
"47571-82624","C","Sean","Sean Murphy","Murphy","4.385714394705636","7","2200","OAK@SEA","OAK","SEA","","","","","9"
"47571-11129","OF","Jason","Jason Heyward","Heyward","5.871428353445871","7","2200","KAN@CHC","CHC","KAN","","","","","7"
"47571-79785","1B","Jose","Jose Marmolejos","Marmolejos","4.528571537562779","7","2200","OAK@SEA","SEA","OAK","","","","","8"
"47571-52150","OF","Clint","Clint Frazier","Frazier","9.017391481261322","69","2200","PHI@NYY","NYY","PHI","","","","","0"
"47571-68537","2B","Tyler","Tyler Wade","Wade","1.7714285169328963","7","2200","PHI@NYY","NYY","PHI","","","","","9"
"47571-52157","C","Tom","Tom Murphy","Murphy","9.62368453176398","76","2200","OAK@SEA","SEA","OAK","IL","Foot","","","0"
"47571-80847","OF","Mike","Mike Tauchman","Tauchman","7.280000305175781","5","2200","PHI@NYY","NYY","PHI","","","","","0"
"47571-70665","C","Jacob","Jacob Stallings","Stallings","4.057142802647182","7","2100","PIT@MIN","PIT","MIN","","","","","8"
"47571-5135","OF","Alex","Alex Gordon","Gordon","5.4555553860134545","9","2100","KAN@CHC","KAN","CHC","","","","","7"
"47571-82021","C","Tomas","Tomas Nido","Nido","7.599999904632568","2","2100","NYM@ATL","NYM","ATL","","","","","0"
"47571-116865","1B","Ryan","Ryan McBroom","McBroom","5.800000190734863","8","2100","KAN@CHC","KAN","CHC","","","","","0"
"47571-6282","C","Tyler","Tyler Flowers","Flowers","9.350000381469727","2","2100","NYM@ATL","ATL","NYM","","","","","0"
"47571-12458","1B","Logan","Logan Morrison","Morrison","0","3","2100","CWS@MIL","MIL","CWS","","","","","0"
"47571-13535","2B","Ehire","Ehire Adrianza","Adrianza","2.4399999618530273","5","2100","PIT@MIN","MIN","PIT","","","","","9"
"47571-38117","OF","Adam","Adam Duvall","Duvall","4.6299999237060545","10","2100","NYM@ATL","ATL","NYM","","","","","0"
"47571-109803","C","Austin","Austin Nola","Nola","4.771428789411273","7","2100","OAK@SEA","SEA","OAK","","","","","5"
"47571-12577","OF","Jarrod","Jarrod Dyson","Dyson","2.0625","8","2100","PIT@MIN","PIT","MIN","","","","","0"
"47571-79213","2B","Scott","Scott Kingery","Kingery","4.066666603088379","3","2100","PHI@NYY","PHI","NYY","","","","","8"
"47571-13685","SS","Brock","Brock Holt","Holt","3.0999999046325684","2","2100","CWS@MIL","MIL","CWS","","","","","0"
"47571-79223","OF","Josh","Josh Naylor","Naylor","3.0399999618530273","5","2100","LOS@SDP","SDP","LOS","","","","","0"
"47571-79225","SS","Luis","Luis Urias","Urias","6.79436611121809","71","2100","CWS@MIL","MIL","CWS","IL","Not injury related","","","0"
"47571-72261","OF","Guillermo","Guillermo Heredia","Heredia","2.3142858232770647","7","2100","PIT@MIN","PIT","MIN","","","","","7"
"47571-12935","2B","Dee","Dee Gordon","Gordon","3.4857142312186107","7","2100","OAK@SEA","SEA","OAK","","","","","0"
"47571-14018","C","John Ryan","John Ryan Murphy","Murphy","3.924999952316284","4","2100","PIT@MIN","PIT","MIN","","","","","0"
"47571-17145","2B","Greg","Greg Garcia","Garcia","6.933333079020183","6","2100","LOS@SDP","SDP","LOS","","","","","0"
"47571-13096","2B","Brian","Brian Dozier","Dozier","0","1","2100","NYM@ATL","NYM","ATL","","","","","0"
"47571-68471","2B","Tony","Tony Kemp","Kemp","5.633333206176758","6","2100","OAK@SEA","OAK","SEA","","","","","0"
"47571-68481","OF","Roman","Roman Quinn","Quinn","1.5","2","2100","PHI@NYY","PHI","NYY","","","","","0"
"47571-6029","2B","Jed","Jed Lowrie","Lowrie","0.3333333333333333","9","2100","NYM@ATL","NYM","ATL","IL","Knee","","","0"
"47571-68499","3B","Johan","Johan Camargo","Camargo","5.787499904632568","8","2100","NYM@ATL","ATL","NYM","","","","","8"
"47571-68538","2B","Franklin","Franklin Barreto","Barreto","0","1","2100","OAK@SEA","OAK","SEA","","","","","0"
"47571-135195","C","Sebastian","Sebastian Rivero","Rivero","0","0","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-13346","3B","Ryan","Ryan Goins","Goins","2.133333365122477","3","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-79918","C","Kyle","Kyle Higashioka","Higashioka","0","2","2000","PHI@NYY","NYY","PHI","","","","","0"
"47571-104511","OF","Kyle","Kyle Garlick","Garlick","4.553333536783854","30","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-58431","OF","Terrance","Terrance Gore","Gore","0","2","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-135235","C","Christian","Christian Kelley","Kelley","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-61506","C","Oscar","Oscar Hernandez","Hernandez","2.299999952316284","4","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-21573","OF","Jace","Jace Peterson","Peterson","7.837931139715787","29","2000","CWS@MIL","MIL","CWS","","","","","0"
"47571-135239","SS","Rodolfo","Rodolfo Castro","Castro","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-135240","1B","Mason","Mason Martin","Martin","0","0","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-135263","C","Brian","Brian O'Keefe","O'Keefe","0","0","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-135261","C","Henri","Henri Lartigue","Lartigue","0","0","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-135267","2B","Kaden","Kaden Polcovich","Polcovich","0","0","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-135265","3B","Austin","Austin Shenton","Shenton","0","0","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-135271","3B","Tyler","Tyler Keenan","Keenan","0","0","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-135269","OF","Zach","Zach DeLoach","DeLoach","0","0","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-135274","OF","Zach","Zach Reks","Reks","0","0","2000","LOS@SDP","LOS","SDP","IL","Undisclosed","","","0"
"47571-135272","OF","Cody","Cody Thomas","Thomas","0","0","2000","LOS@SDP","LOS","SDP","IL","Undisclosed","","","0"
"47571-114796","C","Nick","Nick Dini","Dini","6.709999847412109","20","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-13422","OF","Jake","Jake Marisnick","Marisnick","0.6","5","2000","NYM@ATL","NYM","ATL","IL","Hamstring","","","0"
"47571-135276","C","Patrick","Patrick Mazeika","Mazeika","0","0","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-135277","OF","Johneshwy","Johneshwy Fargas","Fargas","0","0","2000","NYM@ATL","NYM","ATL","","","","","0"
"47571-21618","C","Rocky","Rocky Gale","Gale","1.8399999618530274","5","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-38004","C","Austin","Austin Hedges","Hedges","0.5","7","2000","LOS@SDP","SDP","LOS","","","","","8"
"47571-136317","OF","Aaron","Aaron Whitefield","Whitefield","1.0666666825612385","3","2000","PIT@MIN","MIN","PIT","","","","","0"
"47571-116866","2B","Danny","Danny Mendick","Mendick","3.049999952316284","4","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-6276","1B","Neil","Neil Walker","Walker","0","1","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-116869","SS","Erick","Erick Mejia","Mejia","0","6","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-116870","SS","Seth","Seth Mejias-Brean","Mejias-Brean","5.7928570338657925","14","2000","LOS@SDP","SDP","LOS","","","","","0"
"47571-135307","C","Webster","Webster Rivas","Rivas","0","0","2000","LOS@SDP","SDP","LOS","","","","","0"
"47571-13451","SS","Ronald","Ronald Torreyes","Torreyes","4.442857197352818","7","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-135305","3B","Tucupita","Tucupita Marcano","Marcano","0","0","2000","LOS@SDP","SDP","LOS","","","","","0"
"47571-135308","OF","Robert","Robert Hassell III","Hassell III","0","0","2000","LOS@SDP","SDP","LOS","","","","","0"
"47571-12434","OF","Lorenzo","Lorenzo Cain","Cain","9.95999984741211","5","2000","CWS@MIL","MIL","CWS","DTD","Opt out","","","0"
"47571-39090","SS","Erik","Erik Gonzalez","Gonzalez","0.6","5","2000","PIT@MIN","PIT","MIN","","","","","9"
"47571-102591","OF","Jake","Jake Fraley","Fraley","3.3416665395100913","12","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-12505","2B","Eduardo","Eduardo Nunez","Nunez","4.5","2","2000","NYM@ATL","NYM","ATL","IL","Knee","","","0"
"47571-53476","OF","Scott","Scott Schebler","Schebler","5.189999898274739","30","2000","NYM@ATL","ATL","NYM","","","","","0"
"47571-60649","C","Alex","Alex Jackson","Jackson","3","3","2000","NYM@ATL","ATL","NYM","","","","","0"
"47571-83180","C","Meibrys","Meibrys Viloria","Viloria","5.211904616582961","42","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-83188","3B","Kelvin","Kelvin Gutierrez","Gutierrez","7.5150001525878904","20","2000","KAN@CHC","KAN","CHC","IL","Elbow","","","0"
"47571-79104","C","Zack","Zack Collins","Collins","1","3","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-13593","OF","Keon","Keon Broxton","Broxton","4.2379998779296875","100","2000","CWS@MIL","MIL","CWS","","","","","0"
"47571-21815","OF","Socrates","Socrates Brito","Brito","2.9411764705882355","17","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-79174","C","Jacob","Jacob Nottingham","Nottingham","3.9111111958821616","9","2000","CWS@MIL","MIL","CWS","","","","","0"
"47571-79176","OF","JT","JT Riddle","Riddle","5.0588235294117645","51","2000","PIT@MIN","PIT","MIN","IL","Abdomen","","","0"
"47571-135529","OF","Jake","Jake Vogel","Vogel","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-79212","C","Andrew","Andrew Knapp","Knapp","3.5324323499524914","74","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-12660","3B","Daniel","Daniel Descalso","Descalso","3.9451219512195124","82","2000","KAN@CHC","CHC","KAN","IL","Ankle","","","0"
"47571-79236","OF","Drew","Drew Jackson","Jackson","1","3","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-38297","C","Austin","Austin Barnes","Barnes","2.5833333333333335","6","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-101787","OF","LaMonte","LaMonte Wade Jr.","Wade Jr.","0","1","2000","PIT@MIN","MIN","PIT","","","","","0"
"47571-118187","C","Yermin","Yermin Mercedes","Mercedes","0","1","2000","CWS@MIL","CWS","MIL","","","","","0"
"47571-38319","OF","Odubel","Odubel Herrera","Herrera","6.958974202473958","39","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-118193","OF","Nick","Nick Heath","Heath","0","2","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-101835","C","Austin","Austin Allen","Allen","1.2","5","2000","OAK@SEA","OAK","SEA","","","","","0"
"47571-101837","OF","Jason","Jason Martin","Martin","4","20","2000","PIT@MIN","PIT","MIN","","","","","0"
"47571-135646","C","Carson","Carson Taylor","Taylor","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-135649","OF","Anthony","Anthony Garcia","Garcia","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-84471","OF","Nick","Nick Martini","Martini","5.784375190734863","32","2000","PHI@NYY","PHI","NYY","","","","","0"
"47571-96762","2B","Kevin","Kevin Kramer","Kramer","3.4318181818181817","22","2000","PIT@MIN","PIT","MIN","IL","Hip","","","0"
"47571-96765","C","Joe","Joe Hudson","Hudson","1.2","5","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-38411","2B","Alen","Alen Hanson","Hanson","3.8333333333333335","18","2000","OAK@SEA","SEA","OAK","","","","","0"
"47571-101910","1B","Connor","Connor Joe","Joe","1.149999976158142","8","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-119349","SS","Bobby","Bobby Witt Jr.","Witt Jr.","0","0","2000","KAN@CHC","KAN","CHC","","","","","0"
"47571-119353","3B","Kody","Kody Hoese","Hoese","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-119352","2B","Michael","Michael Busch","Busch","0","0","2000","LOS@SDP","LOS","SDP","","","","","0"
"47571-16955","OF","Bubba","Bubba Starling","Starling","3.5625","8","2000","KAN@CHC","KAN","CHC","","","","","0"
