"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"47717-57770","P","Alex","Alex Claudio","Claudio","3.5","2","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-65968","P","Silvino","Silvino Bracho","Bracho","0","0","5500","HOU@ARI","ARI","HOU","IL","Elbow","","",""
"47717-80313","P","Keynan","Keynan Middleton","Middleton","4.4","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-80345","P","Reyes","Reyes Moronta","Moronta","6.142857142857143","56","5500","SFG@COL","SFG","COL","IL","Shoulder","","","0"
"47717-80344","P","Sam","Sam Gaviglio","Gaviglio","-1.5","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-135647","P","Ryan","Ryan Pepiot","Pepiot","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-135650","P","Landon","Landon Knack","Knack","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-135648","P","Bobby","Bobby Miller","Miller","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-84452","P","Caleb","Caleb Ferguson","Ferguson","5.4","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-82430","P","Yoshihisa","Yoshihisa Hirano","Hirano","4.645161290322581","62","5500","LAA@SEA","SEA","LAA","IL","Illness","","",""
"47717-119301","P","Brennan","Brennan Malone","Malone","0","0","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-53767","P","Dan","Dan Winkler","Winkler","5.5","2","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-119331","P","Daniel","Daniel Espino","Espino","0","0","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-53801","P","James","James Pazos","Pazos","-10","1","5500","SFG@COL","COL","SFG","","","","",""
"47717-119339","P","Tyler","Tyler Ivey","Ivey","0","0","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-64044","P","Tyler","Tyler Duffey","Duffey","9","4","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-23086","P","Justin","Justin Grimm","Grimm","-3","1","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-12848","P","Hector","Hector Rondon","Rondon","4","4","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-16961","P","Jameson","Jameson Taillon","Taillon","25","7","5500","MIN@PIT","PIT","MIN","IL","Elbow","","","0"
"47717-16982","P","Ryan","Ryan Tepera","Tepera","6","3","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-16986","P","Alex","Alex Colome","Colome","4.8","5","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-80477","P","Hunter","Hunter Wood","Wood","5.944444444444445","36","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-80478","P","Reymin","Reymin Guduan","Guduan","2.7142857142857144","7","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-80482","P","Randy","Randy Rosario","Rosario","3.8421052631578947","19","5500","CHC@KAN","KAN","CHC","IL","Arm","","",""
"47717-17002","P","Evan","Evan Marshall","Marshall","7.833333333333333","6","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-119406","P","Cody","Cody Bolton","Bolton","0","0","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-82547","P","Thomas","Thomas Hatch","Hatch","13.5","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-119411","P","Joey","Joey Cantillo","Cantillo","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-119413","P","Isaiah","Isaiah Campbell","Campbell","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-135798","P","Garrett","Garrett Stallings","Stallings","0","0","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-113268","P","Zac","Zac Grotz","Grotz","0.75","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-119415","P","Juan","Juan Then","Then","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-119414","P","George","George Kirby","Kirby","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-119417","P","Brayan","Brayan Perez","Perez","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-119416","P","Brandon","Brandon Williamson","Williamson","0","0","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-70271","P","Carlos","Carlos Estevez","Estevez","5.166666666666667","6","5500","SFG@COL","COL","SFG","","","","",""
"47717-82564","P","Yency","Yency Almonte","Almonte","9.5","4","5500","SFG@COL","COL","SFG","","","","",""
"47717-17037","P","Trevor","Trevor Rosenthal","Rosenthal","5.2","5","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-12943","P","Shelby","Shelby Miller","Miller","5.368421052631579","19","5500","MIL@CWS","MIL","CWS","DTD","Opt out","","",""
"47717-119441","P","Alek","Alek Manoah","Manoah","0","0","5500","TOR@ATL","TOR","ATL","DTD","Undisclosed","","",""
"47717-82579","P","Rogelio","Rogelio Armenteros","Armenteros","18","5","5500","HOU@ARI","HOU","ARI","IL","Elbow","","",""
"47717-119443","P","Kendall","Kendall Williams","Williams","0","0","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-113302","P","Sam","Sam Selman","Selman","8","3","5500","SFG@COL","SFG","COL","","","","","0"
"47717-82587","P","Richard","Richard Lovelady","Lovelady","0","1","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-109217","P","Phillip","Phillip Diehl","Diehl","7","1","5500","SFG@COL","COL","SFG","","","","",""
"47717-82592","P","Dennis","Dennis Santana","Santana","13.333333333333334","3","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-111268","P","Daniel","Daniel Camarena","Camarena","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-17065","P","Blake","Blake Treinen","Treinen","5.8","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-82603","P","Mitch","Mitch White","White","0","0","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-80567","P","Nik","Nik Turley","Turley","1.4","5","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-80571","P","Phil","Phil Maton","Maton","9","1","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","4.655172413793103","29","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-53953","P","Keone","Keone Kela","Kela","5.59375","32","5500","MIN@PIT","PIT","MIN","IL","Undisclosed","","","0"
"47717-17094","P","Jake","Jake Diekman","Diekman","7","5","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-82633","P","Michel","Michel Baez","Baez","6.208333333333333","24","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-13010","P","David","David Phelps","Phelps","9.5","4","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-13011","P","Hector","Hector Noesi","Noesi","6.416666666666667","12","5500","MIN@PIT","PIT","MIN","DTD","Opt out","","","0"
"47717-17118","P","Robbie","Robbie Erlin","Erlin","8","2","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-13025","P","Pedro","Pedro Baez","Baez","4.333333333333333","6","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-17123","P","Chris","Chris Rusin","Rusin","10","1","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-62196","P","Roberto","Roberto Osuna","Osuna","4.75","4","5500","HOU@ARI","HOU","ARI","IL","Elbow","","",""
"47717-82751","P","Joe","Joe Palumbo","Palumbo","6.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-70482","P","J.B.","J.B. Wendelken","Wendelken","6","4","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-68465","P","Yoan","Yoan Lopez","Lopez","3.25","4","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-15222","P","Wilmer","Wilmer Font","Font","-1.3333333333333333","3","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-15225","P","Liam","Liam Hendriks","Hendriks","8.6","5","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-68474","P","Josh","Josh Hader","Hader","6","2","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-68476","P","Taylor","Taylor Rogers","Rogers","7.5","4","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-68484","P","Chad","Chad Kuhl","Kuhl","13.5","2","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-13192","P","Tony","Tony Watson","Watson","5.333333333333333","3","5500","SFG@COL","SFG","COL","","","","","0"
"47717-23437","P","Brooks","Brooks Raley","Raley","4","3","5500","CIN@CLE","CIN","CLE","","","","",""
"47717-68503","P","Ty","Ty Buttrey","Buttrey","2","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-68507","P","Duane","Duane Underwood Jr.","Underwood Jr.","4.666666666666667","3","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-13213","P","Tim","Tim Collins","Collins","3.2222222222222223","9","5500","SFG@COL","COL","SFG","DTD","Opt out","","",""
"47717-68510","P","Amir","Amir Garrett","Garrett","6.5","4","5500","CIN@CLE","CIN","CLE","","","","",""
"47717-80801","P","Hoby","Hoby Milner","Milner","3","6","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-39843","P","Burch","Burch Smith","Smith","10","3","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-52146","P","Carl","Carl Edwards Jr.","Edwards Jr.","5","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-68530","P","Jarlin","Jarlin Garcia","Garcia","4.566037735849057","53","5500","SFG@COL","SFG","COL","IL","Undisclosed","","","0"
"47717-70578","P","Cody","Cody Reed","Reed","2","3","5500","CIN@CLE","CIN","CLE","","","","",""
"47717-52148","P","Pierce","Pierce Johnson","Johnson","6.75","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-52152","P","Robert","Robert Stephenson","Stephenson","-2","1","5500","CIN@CLE","CIN","CLE","IL","Back","","",""
"47717-68541","P","Taylor","Taylor Williams","Williams","6","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-68552","P","Sam","Sam Coonrod","Coonrod","2","4","5500","SFG@COL","SFG","COL","IL","Lat","","","0"
"47717-5069","P","Craig","Craig Stammen","Stammen","4","5","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-80849","P","Adam","Adam Kolarek","Kolarek","7.75","4","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-5074","P","Tyler","Tyler Clippard","Clippard","5.4","5","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-13271","P","Will","Will Smith","Smith","7.301587301587301","63","5500","TOR@ATL","ATL","TOR","IL","Not injury related","","","0"
"47717-52184","P","Matt","Matt Wisler","Wisler","11","4","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-80856","P","Luke","Luke Farrell","Farrell","3.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-82911","P","Adam","Adam Cimber","Cimber","3.5","4","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-52191","P","Kyle","Kyle Crick","Crick","4.5","2","5500","MIN@PIT","PIT","MIN","IL","Shoulder","","","0"
"47717-52192","P","Luke","Luke Jackson","Jackson","6.6","5","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-70624","P","Chris","Chris Stratton","Stratton","5.2","5","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-52196","P","A.J.","A.J. Cole","Cole","6","3","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-70629","P","Jacob","Jacob Barnes","Barnes","4","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-15336","P","Kelvin","Kelvin Herrera","Herrera","2","2","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-64488","P","Colin","Colin Rea","Rea","0","0","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-82923","P","Luke","Luke Bard","Bard","6","1","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-82922","P","Tyler","Tyler Kinley","Kinley","6.25","4","5500","SFG@COL","COL","SFG","","","","",""
"47717-82924","P","Tim","Tim Hill","Hill","3.2","5","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-68591","P","Anderson","Anderson Espinoza","Espinoza","0","0","5500","LOS@SDP","SDP","LOS","IL","Elbow","","",""
"47717-68590","P","Javy","Javy Guerra","Guerra","2","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-68592","P","Francis","Francis Martes","Martes","0","0","5500","HOU@ARI","HOU","ARI","NA","Suspension","","",""
"47717-5107","P","Sergio","Sergio Romo","Romo","6.75","4","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-68619","P","Matt","Matt Bowman","Bowman","5.333333333333333","27","5500","CIN@CLE","CIN","CLE","IL","Elbow","","",""
"47717-68661","P","Joe","Joe Biagini","Biagini","2","1","5500","HOU@ARI","HOU","ARI","IL","Shoulder","","",""
"47717-82997","P","Gerson","Gerson Bautista","Bautista","1.875","8","5500","LAA@SEA","SEA","LAA","IL","Elbow","","",""
"47717-82999","P","Scott","Scott Barlow","Barlow","5.857142857142857","7","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-68662","P","Luis","Luis Perdomo","Perdomo","6","3","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-82998","P","Lou","Lou Trivino","Trivino","4","3","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-21565","P","Ryan","Ryan Buchter","Buchter","5.8","5","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-11333","P","Craig","Craig Kimbrel","Kimbrel","-3.3333333333333335","3","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-13383","P","Neil","Neil Ramirez","Ramirez","4.636363636363637","22","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-13404","P","Anthony","Anthony Bass","Bass","4.75","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-5230","P","Joe","Joe Smith","Smith","4.714285714285714","28","5500","HOU@ARI","HOU","ARI","DTD","Personal","","",""
"47717-83054","P","Justin","Justin Anderson","Anderson","4.666666666666667","54","5500","LAA@SEA","LAA","SEA","IL","Elbow","","",""
"47717-85107","P","James","James Norwood","Norwood","-1.3333333333333333","3","5500","CHC@KAN","CHC","KAN","IL","Shoulder","","",""
"47717-83072","P","Trevor","Trevor Oaks","Oaks","0","0","5500","SFG@COL","SFG","COL","","","","","0"
"47717-54403","P","Trevor","Trevor Gott","Gott","3","3","5500","SFG@COL","SFG","COL","","","","","0"
"47717-13458","P","Nate","Nate Jones","Jones","5","5","5500","CIN@CLE","CIN","CLE","","","","",""
"47717-38036","P","T.J.","T.J. McFarland","McFarland","3","5","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-81044","P","Austin","Austin Adams","Adams","7.5","30","5500","LAA@SEA","SEA","LAA","IL","Knee","","",""
"47717-38041","P","Ryan","Ryan Pressly","Pressly","2","1","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-38051","P","Felipe","Felipe Vazquez","Vazquez","7.982142857142857","56","5500","MIN@PIT","PIT","MIN","DTD","Personal","","","0"
"47717-13479","P","Joe","Joe Kelly","Kelly","4.4","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-38067","P","Matt","Matt Magill","Magill","6.75","4","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-13495","P","Rafael","Rafael Dolis","Dolis","3.75","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-13512","P","Rex","Rex Brothers","Brothers","6.5","2","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-83145","P","Jose","Jose Castillo","Castillo","8","1","5500","LOS@SDP","SDP","LOS","IL","Lat","","",""
"47717-83147","P","Brad","Brad Wieck","Wieck","3","1","5500","CHC@KAN","CHC","KAN","IL","Hamstring","","",""
"47717-60627","P","Touki","Touki Toussaint","Toussaint","17.5","2","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-83154","P","Miguel","Miguel Del Pozo","Del Pozo","-1.75","4","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-38106","P","Kirby","Kirby Yates","Yates","3.25","4","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-83167","P","Tyler","Tyler Bashlor","Bashlor","3.125","24","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-83166","P","Zack","Zack Littell","Littell","0","2","5500","MIN@PIT","MIN","PIT","IL","Hamstring","","","0"
"47717-60640","P","Nick","Nick Burdi","Burdi","5.333333333333333","3","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-83169","P","Williams","Williams Jerez","Jerez","4.083333333333333","12","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-83172","P","Jonathan","Jonathan Hernandez","Hernandez","11.2","5","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-38122","P","Jake","Jake Petricka","Petricka","4","6","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-136424","P","Jake","Jake Brentz","Brentz","0","0","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-83181","P","Heath","Heath Fillmyer","Fillmyer","4.333333333333333","12","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-70897","P","Edubray","Edubray Ramos","Ramos","2.85","20","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-5362","P","Darren","Darren O'Day","O'Day","7.25","4","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-5370","P","Daniel","Daniel Bard","Bard","8","4","5500","SFG@COL","COL","SFG","","","","",""
"47717-83194","P","Sam","Sam Howard","Howard","10","2","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-38144","P","Shane","Shane Greene","Greene","4.5","4","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-21764","P","Caleb","Caleb Thielbar","Thielbar","10","1","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-85255","P","Shaun","Shaun Anderson","Anderson","5.666666666666667","6","5500","SFG@COL","SFG","COL","","","","","0"
"47717-79118","P","Triston","Triston McKenzie","McKenzie","0","0","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-85265","P","Taylor","Taylor Widener","Widener","9.666666666666666","3","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-115993","P","Taylor","Taylor Guilbeau","Guilbeau","1.5","2","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-85282","P","Brett","Brett Kennedy","Kennedy","0","0","5500","LOS@SDP","SDP","LOS","DTD","Lat","","",""
"47717-79142","P","Foster","Foster Griffin","Griffin","14","1","5500","CHC@KAN","KAN","CHC","IL","Forearm","","",""
"47717-85286","P","Ian","Ian Gibaut","Gibaut","3.6","5","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-85288","P","Brusdar","Brusdar Graterol","Graterol","3.5","6","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-38191","P","Hansel","Hansel Robles","Robles","-1","4","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-79150","P","Josh","Josh Staumont","Staumont","7.8","5","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-13635","P","Brad","Brad Hand","Hand","3.25","4","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-113986","P","Emmanuel","Emmanuel Clase","Clase","6.0476190476190474","21","5500","CIN@CLE","CLE","CIN","NA","Suspension","","","0"
"47717-79180","P","Cody","Cody Ponce","Ponce","1","1","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-38228","P","Trevor","Trevor May","May","8.2","5","5500","MIN@PIT","MIN","PIT","","","","","0"
"47717-21846","P","Chris","Chris Devenski","Devenski","4.5","2","5500","HOU@ARI","HOU","ARI","IL","Arm","","",""
"47717-79191","P","Fernando","Fernando Romero","Romero","4.2","15","5500","MIN@PIT","MIN","PIT","DTD","Not injury related","","","0"
"47717-118106","P","Victor","Victor Gonzalez","Gonzalez","3","1","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-79197","P","Chance","Chance Adams","Adams","6.076923076923077","13","5500","CHC@KAN","KAN","CHC","IL","Undisclosed","","",""
"47717-38240","P","Rafael","Rafael Montero","Montero","8.045454545454545","22","5500","TEX@OAK","TEX","OAK","IL","Elbow","","",""
"47717-118123","P","Blake","Blake Taylor","Taylor","11","5","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-62827","P","Michael","Michael Feliz","Feliz","-2.3333333333333335","3","5500","MIN@PIT","PIT","MIN","IL","Forearm","","","0"
"47717-79227","P","Adrian","Adrian Morejon","Morejon","4.8","5","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-79232","P","Clay","Clay Holmes","Holmes","7","1","5500","MIN@PIT","PIT","MIN","IL","Forearm","","","0"
"47717-79239","P","Andrew","Andrew Suarez","Suarez","5.428571428571429","21","5500","SFG@COL","SFG","COL","","","","","0"
"47717-62871","P","Junior","Junior Guerra","Guerra","4.25","4","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-79259","P","Jake","Jake Faria","Faria","4.4375","16","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-38303","P","Andrew","Andrew Chafin","Chafin","2.4","5","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-38304","P","Archie","Archie Bradley","Bradley","11.666666666666666","3","5500","HOU@ARI","ARI","HOU","","","","",""
"47717-118179","P","Philip","Philip Pfeifer","Pfeifer","0","0","5500","TOR@ATL","ATL","TOR","IL","Elbow","","","0"
"47717-79266","P","Brett","Brett Martin","Martin","4","1","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-118183","P","Nivaldo","Nivaldo Rodriguez","Rodriguez","7","2","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-118185","P","Matt","Matt Foster","Foster","13.5","2","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-118184","P","Enoli","Enoli Paredes","Paredes","3.4","5","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-101803","P","Jacob","Jacob Webb","Webb","5.277777777777778","36","5500","TOR@ATL","ATL","TOR","IL","Shoulder","","","0"
"47717-118186","P","Jimmy","Jimmy Lambert","Lambert","6","2","5500","MIL@CWS","CWS","MIL","IL","Forearm","","",""
"47717-118190","P","Ashton","Ashton Goudeau","Goudeau","0","0","5500","SFG@COL","COL","SFG","","","","",""
"47717-118195","P","Tejay","Tejay Antone","Antone","25","1","5500","CIN@CLE","CIN","CLE","","","","Yes",""
"47717-101810","P","Justin","Justin Steele","Steele","0","0","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-101813","P","Jean Carlos","Jean Carlos Mejia","Mejia","0","0","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-101815","P","Jimmy","Jimmy Herget","Herget","1.5","2","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-101814","P","Sam","Sam Hentges","Hentges","0","0","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-101816","P","Bryan","Bryan Abreu","Abreu","4","4","5500","HOU@ARI","HOU","ARI","","","","",""
"47717-101819","P","Jose","Jose Suarez","Suarez","14.68421052631579","19","5500","LAA@SEA","LAA","SEA","IL","Undisclosed","","",""
"47717-101822","P","Josh","Josh Sborz","Sborz","3.4285714285714284","7","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-101824","P","Kyle","Kyle Keller","Keller","2","2","5500","LAA@SEA","LAA","SEA","","","","",""
"47717-101834","P","Joe","Joe Harvey","Harvey","4.5","18","5500","SFG@COL","COL","SFG","","","","",""
"47717-118221","P","J.P.","J.P. Feyereisen","Feyereisen","3","1","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-101839","P","Logan","Logan Webb","Webb","17.5","2","5500","SFG@COL","SFG","COL","","","","Yes",""
"47717-101838","P","JT","JT Brubaker","Brubaker","18","2","5500","MIN@PIT","PIT","MIN","","","","","0"
"47717-101847","P","Yennsy","Yennsy Diaz","Diaz","-4","1","5500","TOR@ATL","TOR","ATL","IL","Lat","","",""
"47717-101846","P","Erik","Erik Swanson","Swanson","3","2","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-101851","P","Brock","Brock Burke","Burke","11.333333333333334","6","5500","TEX@OAK","TEX","OAK","IL","Shoulder","","",""
"47717-5599","P","Trevor","Trevor Cahill","Cahill","10.052631578947368","38","5500","SFG@COL","SFG","COL","DTD","Finger","","","0"
"47717-116194","P","Eric","Eric Yardley","Yardley","4.25","4","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-85489","P","Jimmy","Jimmy Cordero","Cordero","3.1666666666666665","6","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-52728","P","Michael","Michael Lorenzen","Lorenzen","2.75","4","5500","CIN@CLE","CIN","CLE","","","","",""
"47717-95737","P","Ian","Ian Hamilton","Hamilton","3","1","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-52733","P","Scott","Scott Alexander","Alexander","7.666666666666667","3","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-85517","P","Trey","Trey Wingenter","Wingenter","5.470588235294118","51","5500","LOS@SDP","SDP","LOS","IL","Elbow","","",""
"47717-95756","P","Rowan","Rowan Wick","Wick","4.25","4","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-13838","P","Justin","Justin Miller","Miller","3.823529411764706","17","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-101904","P","Jordan","Jordan Romano","Romano","9","4","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-101909","P","Travis","Travis Bergen","Bergen","4.238095238095238","21","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-71190","P","Jose","Jose Leclerc","Leclerc","6","2","5500","TEX@OAK","TEX","OAK","IL","Shoulder","","",""
"47717-101913","P","Brandon","Brandon Brennan","Brennan","1","1","5500","LAA@SEA","SEA","LAA","IL","Oblique","","",""
"47717-5658","P","Joakim","Joakim Soria","Soria","9","5","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-85530","P","Jacob","Jacob Nix","Nix","0","0","5500","LOS@SDP","SDP","LOS","","","","",""
"47717-136734","P","Cam","Cam Hill","Hill","6","4","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-5673","P","Jesse","Jesse Chavez","Chavez","1.8333333333333333","6","5500","TEX@OAK","TEX","OAK","","","","",""
"47717-5683","P","Oliver","Oliver Perez","Perez","6","3","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-71218","P","Dylan","Dylan Floro","Floro","5.2","5","5500","LOS@SDP","LOS","SDP","","","","",""
"47717-85582","P","Chad","Chad Sobotka","Sobotka","3","1","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-85594","P","Jake","Jake Newberry","Newberry","6.333333333333333","3","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-81507","P","Aaron","Aaron Bummer","Bummer","9.333333333333334","6","5500","MIL@CWS","CWS","MIL","","","","",""
"47717-5743","P","Yusmeiro","Yusmeiro Petit","Petit","4.142857142857143","7","5500","TEX@OAK","OAK","TEX","","","","",""
"47717-118393","P","Stephen","Stephen Woods Jr.","Woods Jr.","0","0","5500","CHC@KAN","KAN","CHC","","","","",""
"47717-52857","P","Kyle","Kyle Ryan","Ryan","1.6","5","5500","CHC@KAN","CHC","KAN","","","","",""
"47717-118395","P","Dany","Dany Jimenez","Jimenez","2","2","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-118394","P","Yohan","Yohan Ramirez","Ramirez","13","3","5500","LAA@SEA","SEA","LAA","","","","",""
"47717-52865","P","Corey","Corey Knebel","Knebel","4.25","4","5500","MIL@CWS","MIL","CWS","","","","",""
"47717-52877","P","Dominic","Dominic Leone","Leone","5","3","5500","CIN@CLE","CLE","CIN","","","","","0"
"47717-52879","P","Ryan","Ryan Dull","Dull","2.6363636363636362","11","5500","TOR@ATL","TOR","ATL","","","","",""
"47717-112275","P","Conner","Conner Menez","Menez","7.4","5","5500","SFG@COL","SFG","COL","","","","","0"
"47717-52887","P","Tyler","Tyler Matzek","Matzek","12.25","4","5500","TOR@ATL","ATL","TOR","","","","","0"
"47717-5784","P","David","David Price","Price","28.681818181818183","22","5500","LOS@SDP","LOS","SDP","DTD","Opt out","","",""
"47717-114356","P","Kevin","Kevin Ginkel","Ginkel","2","4","5500","HOU@ARI","ARI","HOU","","","","",""
